Waktu Order,Waktu Bayar,Produk,Jenis Order,Total Penjualan (Rp),Metode Pembayaran,Kasir
09-11-2025 19:36:19,09-11-2025 19:38:38,"Mix Platter,Nasi Goreng,Lemon Tea",Table,"Rp59.000,00",Cash,Mita
09-11-2025 19:44:22,09-11-2025 19:54:20,"Coklat Banana,Florana",Table,"Rp45.000,00",Cash,Mita
09-11-2025 19:44:50,09-11-2025 19:45:27,"Ubi Goreng,Air Mineral",Table,"Rp20.000,00",Cash,Mita
09-11-2025 19:49:33,09-11-2025 19:51:23,"Sup Ubi,Ubi Goreng,Air Mineral,Chocolate",Table,"Rp65.000,00",Cash,Mita
09-11-2025 19:51:50,09-11-2025 19:53:19,"Chocolate,Florana,Donat",Table,"Rp68.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:02:18,09-11-2025 20:02:42,"Vanilla,Coklat Banana,Ayam Geprek",Table,"Rp62.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:10:55,09-11-2025 20:11:29,"Pisang Goreng,Ayam Geprek",Table,"Rp32.000,00",Cash,Mita
09-11-2025 20:17:59,09-11-2025 20:19:24,"Filter,Kentang Goreng,Air Mineral",Table,"Rp45.000,00",Cash,Mita
09-11-2025 20:20:07,09-11-2025 20:22:15,"Chocolate,Espresso,Donat,Air Mineral",Table,"Rp65.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:26:12,09-11-2025 20:26:43,"Latte,Vanilla",Table,"Rp44.000,00",Cash,Mita
09-11-2025 20:27:22,09-11-2025 20:28:14,"Pisang Goreng,Sup Ubi",Table,"Rp35.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:28:42,09-11-2025 20:28:50,Nasi Goreng,Table,"Rp20.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:33:25,09-11-2025 20:33:28,Air Mineral,Table,"Rp5.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:33:43,09-11-2025 20:33:47,Sup Ubi,Lainnya,"Rp20.000,00",Cash,Mita
09-11-2025 20:36:13,09-11-2025 20:36:25,Mix Platter,Table,"Rp20.000,00",Cash,Mita
09-11-2025 20:36:57,09-11-2025 20:37:32,"Nasi Goreng,Air Mineral,Matcha",Table,"Rp52.000,00",Cash,Mita
09-11-2025 20:42:58,09-11-2025 20:44:12,"Banana,Caramel,Pisang Goreng",Table,"Rp61.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:44:39,09-11-2025 20:44:59,ButterScotch,Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:46:19,09-11-2025 20:47:02,Air Mineral,Table,"Rp10.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 20:52:17,09-11-2025 20:53:33,"Florana,Kentang Goreng",Table,"Rp107.000,00",Cash,Mita
09-11-2025 21:02:26,09-11-2025 21:03:03,"Matcha,LemonBerry,Air Mineral",Table,"Rp57.000,00",Cash,Mita
09-11-2025 21:03:59,09-11-2025 21:04:48,"Espresso,BerryLush",Table,"Rp45.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 21:05:40,09-11-2025 21:06:02,"ButterScotch,Coconut",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 21:09:07,09-11-2025 21:09:38,"Coklat Banana,Banana",Table,"Rp45.000,00",Cash,Mita
09-11-2025 21:12:40,09-11-2025 21:12:49,Americano ,Table,"Rp15.000,00",Cash,Mita
09-11-2025 21:22:21,09-11-2025 21:22:23,Vanilla,Table,"Rp23.000,00",Cash,Mita
09-11-2025 21:37:57,09-11-2025 21:38:04,"Lemon Tea,LemonBerry",Table,"Rp44.000,00",Cash,Mita
09-11-2025 21:38:51,09-11-2025 21:39:17,"Red Velvet,Vanilla",Table,"Rp46.000,00",Cash,Mita
09-11-2025 21:55:35,09-11-2025 21:58:41,"Lemon Tea,Ubi Goreng",Table,"Rp34.000,00",Cash,Mita
09-11-2025 21:59:06,09-11-2025 21:59:58,"Caramel,Pisang Goreng",Table,"Rp38.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 22:00:24,09-11-2025 22:00:47,"BerryLush,Kentang Goreng",Table,"Rp40.000,00",Cash,Mita
09-11-2025 22:01:25,09-11-2025 22:01:46,BerryLush,Lainnya,"Rp25.000,00","Bank Transfer, SCAN QR",Mita
09-11-2025 22:02:30,09-11-2025 22:02:49,"Florana,Matcha",Table,"Rp50.000,00",Cash,Mita
09-11-2025 22:16:35,09-11-2025 22:17:00,"BerryLush,Florana",Table,"Rp73.000,00",Cash,Mita
09-11-2025 22:26:49,09-11-2025 22:27:05,Filter,Table,"Rp25.000,00",Cash,Mita
09-11-2025 22:28:04,09-11-2025 22:28:27,"Donat,Air Mineral",Table,"Rp25.000,00",Cash,Mita
09-11-2025 22:45:20,09-11-2025 22:45:23,Donat,Table,"Rp10.000,00",Cash,Mita
09-11-2025 22:57:25,09-11-2025 22:57:28,Air Mineral,Table,"Rp5.000,00",Cash,Mita
09-11-2025 23:21:51,09-11-2025 23:21:56,Air Mineral,Table,"Rp5.000,00",Cash,Mita
09-11-2025 23:39:41,09-11-2025 23:39:44,Florana,Table,"Rp23.000,00",Cash,Mita
10-11-2025 11:02:31,10-11-2025 11:02:47,"Nasi Goreng,ButterScotch",Table,"Rp86.000,00",Cash,Mita
10-11-2025 11:22:37,10-11-2025 11:24:33,Tropicalush,Table,"Rp25.000,00",Cash,Mita
10-11-2025 11:30:11,10-11-2025 11:30:19,Sweet Cloud,Table,"Rp25.000,00",Cash,Mita
10-11-2025 11:36:31,10-11-2025 11:36:54,LoveBerry,Table,"Rp25.000,00",Cash,Mita
10-11-2025 11:58:31,10-11-2025 11:59:55,"Red Velvet,Donat",Table,"Rp56.000,00",Cash,Mita
10-11-2025 12:10:50,10-11-2025 12:11:20,"Ayam Geprek,Air Mineral",Table,"Rp27.000,00",Cash,Mita
10-11-2025 12:12:01,10-11-2025 12:12:33,Red Velvet,Table,"Rp23.000,00",Cash,Mita
10-11-2025 12:17:01,10-11-2025 12:19:59,"Ayam Geprek,Nasi Goreng",Table,"Rp37.000,00",Cash,Mita
10-11-2025 12:31:59,10-11-2025 12:33:33,"Nasi Goreng,Americano ",Table,"Rp35.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 12:39:00,10-11-2025 12:40:08,"Ayam Geprek,Vanilla",Table,"Rp40.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 12:40:42,10-11-2025 12:40:46,"Ayam Geprek,Air Mineral",Table,"Rp22.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 12:41:02,10-11-2025 12:41:09,"Ayam Geprek,Air Mineral",Table,"Rp22.000,00",Cash,Mita
10-11-2025 12:54:19,10-11-2025 12:55:18,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Mita
10-11-2025 12:59:51,10-11-2025 13:02:15,"Nasi Goreng,Ayam Geprek,Lemon Tea,Mix Platter,Air Mineral",Table,"Rp100.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 13:05:10,10-11-2025 13:06:09,"Latte,Donat",Lainnya,"Rp31.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:02:02,10-11-2025 14:02:53,"Nasi Goreng,Ayam Geprek,Lemon Tea,Air Mineral",Table,"Rp61.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:04:30,10-11-2025 14:06:31,"Hazelnut,Kukis,Donat,Bakso Bakar",Table,"Rp80.000,00",Cash,Mita
10-11-2025 14:06:55,10-11-2025 14:07:38,"Air Mineral,Nasi Goreng,Hazelnut",Table,"Rp48.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:09:32,10-11-2025 14:10:38,"Chocolate,Nasi Goreng",Table,"Rp45.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:16:19,10-11-2025 14:16:41,ButterScotch,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:17:15,10-11-2025 14:17:26,"Ayam Geprek,Caramel",Table,"Rp40.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 14:55:39,10-11-2025 14:56:33,Vanilla,Lainnya,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 15:54:07,10-11-2025 15:55:29,"Florana,Kukis Mini",Table,"Rp66.000,00",Cash,Mita
10-11-2025 16:11:49,10-11-2025 16:13:48,"Latte,Pisang Goreng,Kentang Goreng",Table,"Rp51.000,00",Cash,Mita
10-11-2025 16:17:37,10-11-2025 16:17:40,Lemon Tea,Table,"Rp19.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 16:40:49,10-11-2025 16:41:03,ButterScotch,Table,"Rp23.000,00",Cash,Mita
10-11-2025 16:46:01,10-11-2025 16:46:43,"Pisang Goreng,Kentang Goreng",Table,"Rp30.000,00",Cash,Mita
10-11-2025 16:50:34,10-11-2025 16:50:42,Red Velvet,Table,"Rp23.000,00",Cash,Mita
10-11-2025 16:56:44,10-11-2025 16:57:23,Red Velvet,Table,"Rp23.000,00",Cash,Mita
10-11-2025 17:10:31,10-11-2025 17:10:37,Air Mineral,Table,"Rp5.000,00",Cash,Mita
10-11-2025 17:11:04,10-11-2025 17:11:06,Donat,Table,"Rp10.000,00",Cash,Mita
10-11-2025 17:20:26,10-11-2025 17:20:28,Air Mineral,Table,"Rp5.000,00",Cash,Mita
10-11-2025 17:38:40,10-11-2025 17:38:45,Donat,Table,"Rp10.000,00",Cash,Mita
10-11-2025 17:40:54,10-11-2025 17:43:28,"Matcha,ButterScotch,Chocolate,Kentang Goreng,Ubi Goreng",Table,"Rp180.000,00",Cash,Mita
10-11-2025 17:50:10,10-11-2025 17:50:28,Ayam Geprek,Table,"Rp17.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 18:57:04,10-11-2025 18:57:21,Nasi Goreng,Table,"Rp20.000,00",Cash,Mita
10-11-2025 18:57:42,10-11-2025 18:58:28,Donat,Table,"Rp40.000,00",Cash,Mita
10-11-2025 18:58:57,10-11-2025 23:13:55,Ayam Geprek,Table,"Rp34.000,00",Cash,Mita
10-11-2025 19:01:50,10-11-2025 19:03:17,"BerryLush,Air Mineral,Ayam Geprek",Table,"Rp99.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 19:03:45,10-11-2025 19:04:05,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 19:26:05,10-11-2025 19:26:33,Latte,Table,"Rp21.000,00",Cash,Mita
10-11-2025 19:33:48,10-11-2025 19:34:26,Americano ,Table,"Rp15.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 19:36:43,10-11-2025 19:36:53,Florana,Table,"Rp23.000,00",Cash,Mita
10-11-2025 19:45:17,10-11-2025 19:45:31,BerryLush,Lainnya,"Rp50.000,00",Cash,Mita
10-11-2025 19:50:47,10-11-2025 19:53:05,"Chocolate,Red Velvet,Coklat Banana,Pisang Goreng,Kentang Goreng",Table,"Rp150.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:03:05,10-11-2025 20:04:57,"Ayam Geprek,Americano ,Donat,Air Mineral,Mie Goreng",Table,"Rp67.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:05:49,10-11-2025 20:06:25,"Nasi Goreng,LemonBerry,Air Mineral",Table,"Rp50.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:31:34,10-11-2025 20:32:06,Vanilla,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:34:05,10-11-2025 20:35:46,"Vanilla,Matcha,Air Mineral,Kukis Mini,Kentang Goreng",Table,"Rp90.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:36:51,10-11-2025 20:38:02,"Red Velvet,Donat",Table,"Rp33.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:38:34,10-11-2025 20:38:39,Caramel,Table,"Rp23.000,00",Cash,Mita
10-11-2025 20:39:28,10-11-2025 20:40:06,"Pisang Goreng,Air Mineral",Table,"Rp35.000,00",Cash,Mita
10-11-2025 20:40:56,10-11-2025 20:42:39,"Coklat Banana,Matcha,Latte,Chocolate",Table,"Rp142.000,00",Cash,Mita
10-11-2025 20:43:20,10-11-2025 20:43:44,"Air Mineral,Pisang Goreng",Table,"Rp20.000,00",Cash,Mita
10-11-2025 20:45:42,10-11-2025 20:46:51,"Pisang Goreng,BerryCha",Table,"Rp42.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:48:05,10-11-2025 20:48:35,BerryCha,Table,"Rp54.000,00",Cash,Mita
10-11-2025 20:49:25,10-11-2025 20:50:35,"Americano ,Banana,Kentang Goreng",Table,"Rp68.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:52:14,10-11-2025 20:54:33,"Matcha,Air Mineral,Ubi Goreng",Table,"Rp47.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:55:23,10-11-2025 20:56:41,"Red Velvet,ChocoBerry,Kentang Goreng",Table,"Rp65.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 20:57:43,10-11-2025 20:57:45,Air Mineral,Table,"Rp10.000,00",Cash,Mita
10-11-2025 20:59:16,10-11-2025 21:00:17,"ChocoBerry,LemonBerry",Lainnya,"Rp77.000,00",Cash,Mita
10-11-2025 21:00:58,10-11-2025 21:01:18,"BerryLush,ButterScotch",Table,"Rp48.000,00",Cash,Mita
10-11-2025 21:01:52,10-11-2025 21:03:54,"Nasi Goreng,Sup Ubi,Air Mineral,ChocoBerry",Table,"Rp72.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:05:36,10-11-2025 21:06:12,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:09:44,10-11-2025 21:11:17,"Filter,Americano ,Air Mineral",Table,"Rp50.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:15:33,10-11-2025 21:16:00,"Bakso Bakar,Air Mineral",Table,"Rp17.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:18:08,10-11-2025 21:18:52,"Lemon Tea,ButterScotch,Air Mineral",Table,"Rp47.000,00",Cash,Mita
10-11-2025 21:22:06,10-11-2025 21:22:22,Air Mineral,Table,"Rp5.000,00",Cash,Mita
10-11-2025 21:23:51,10-11-2025 21:24:05,Hazelnut,Table,"Rp23.000,00",Cash,Mita
10-11-2025 21:26:07,10-11-2025 21:31:49,Red Velvet,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:27:38,10-11-2025 21:29:05,"BerryLush,Florana,Mix Platter,Ubi Goreng",Table,"Rp98.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:30:34,10-11-2025 21:30:47,LemonBerry,Table,"Rp25.000,00",Cash,Mita
10-11-2025 21:35:26,10-11-2025 21:35:59,BerryLush,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:38:44,10-11-2025 21:38:54,Classic,Table,"Rp17.000,00",Cash,Mita
10-11-2025 21:40:56,10-11-2025 21:42:08,"ButterScotch,Latte",Table,"Rp44.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:43:14,10-11-2025 21:44:16,"Air Mineral,Mix Platter,LoveBerry",Table,"Rp50.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 21:49:33,10-11-2025 21:50:00,Mie Goreng,Table,"Rp30.000,00",Cash,Mita
10-11-2025 21:58:29,10-11-2025 21:59:03,"ButterScotch,Vanilla",Table,"Rp46.000,00",Cash,Mita
10-11-2025 22:07:21,10-11-2025 22:07:55,"LemonBerry,ButterScotch",Lainnya,"Rp48.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 22:09:24,10-11-2025 22:09:53,Air Mineral,Table,"Rp5.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 22:10:05,10-11-2025 22:10:12,Chocolate,Table,"Rp25.000,00",Cash,Mita
10-11-2025 22:15:07,10-11-2025 22:16:05,"ChocoBerry,Air Mineral,Coklat Banana",Table,"Rp54.000,00",Cash,Mita
10-11-2025 22:27:53,10-11-2025 22:28:46,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 22:42:16,10-11-2025 22:43:30,"Air Mineral,ButterScotch,Chocolate",Table,"Rp53.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 22:45:59,10-11-2025 22:47:24,"Banana,Americano ",Table,"Rp38.000,00",Cash,Mita
10-11-2025 22:48:00,10-11-2025 22:48:34,BerryLush,Table,"Rp50.000,00","Bank Transfer, SCAN QR",Mita
10-11-2025 23:08:16,10-11-2025 23:08:21,Air Mineral,Table,"Rp5.000,00",Cash,Mita
10-11-2025 23:10:08,10-11-2025 23:10:44,"Chocolate,Red Velvet",Table,"Rp48.000,00","Bank Transfer, SCAN QR",Mita
11-11-2025 09:32:10,11-11-2025 09:32:15,Air Mineral,Table,"Rp5.000,00",Cash,Adriansyah
11-11-2025 10:34:02,11-11-2025 10:35:02,Classic,Table,"Rp17.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 10:35:42,11-11-2025 10:36:14,Hazelnut,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 10:36:33,11-11-2025 10:36:45,Red Velvet,Table,"Rp23.000,00",Cash,Adriansyah
11-11-2025 10:37:36,11-11-2025 10:38:00,Hazelnut,Table,"Rp23.000,00",Cash,Adriansyah
11-11-2025 10:57:30,11-11-2025 10:58:41,"Matcha,Nasi Goreng",Table,"Rp47.000,00",Cash,Adriansyah
11-11-2025 10:59:30,11-11-2025 11:00:11,"Nasi Goreng,Kukis,Air Mineral",Table,"Rp37.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 11:00:35,11-11-2025 11:01:07,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Adriansyah
11-11-2025 11:15:59,11-11-2025 11:16:38,"BerryCha,Caramel",Table,"Rp50.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 11:20:30,11-11-2025 11:22:43,"Matcha,Red Velvet,Latte",Table,"Rp98.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 11:32:29,11-11-2025 11:32:54,Kentang Goreng,Table,"Rp15.000,00",Cash,Adriansyah
11-11-2025 11:43:34,11-11-2025 11:43:36,Air Mineral,Table,"Rp5.000,00",Cash,Adriansyah
11-11-2025 11:53:56,11-11-2025 11:54:20,Red Velvet,Table,"Rp23.000,00",Cash,Adriansyah
11-11-2025 11:59:36,11-11-2025 11:59:45,Ubi Goreng,Table,"Rp15.000,00",Cash,Adriansyah
11-11-2025 12:12:47,11-11-2025 12:14:18,Chocolate,Table,"Rp25.000,00",Cash,Adriansyah
11-11-2025 13:31:33,11-11-2025 13:31:39,Air Mineral,Table,"Rp5.000,00",Cash,Adriansyah
11-11-2025 13:31:58,11-11-2025 13:32:42,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 13:32:51,11-11-2025 13:33:09,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Adriansyah
11-11-2025 13:45:26,11-11-2025 13:46:26,"Sweet Cloud,Pisang Goreng,Bakso Bakar,Kentang Goreng",Table,"Rp67.000,00",Cash,Adriansyah
11-11-2025 13:46:43,11-11-2025 13:46:49,LemonBerry,Table,"Rp25.000,00",Cash,Adriansyah
11-11-2025 13:55:12,11-11-2025 13:56:24,"Filter,Air Mineral",Table,"Rp30.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 14:19:13,11-11-2025 14:19:24,Nasi Goreng,Lainnya,"Rp20.000,00",Cash,Adriansyah
11-11-2025 14:19:42,11-11-2025 14:20:22,"Hazelnut,Chocolate",Table,"Rp48.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 14:34:52,11-11-2025 14:35:11,Ayam Geprek,Table,"Rp17.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 14:50:07,11-11-2025 14:50:21,ButterScotch,Table,"Rp23.000,00",Cash,Adriansyah
11-11-2025 14:51:11,11-11-2025 14:51:33,"Nasi Goreng,Chocolate,Air Mineral,Florana",Table,"Rp73.000,00",Cash,Adriansyah
11-11-2025 15:09:43,11-11-2025 15:11:40,"Nasi Goreng,Banana,Donat",Table,"Rp53.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 15:12:04,11-11-2025 15:12:45,"Nasi Goreng,ButterScotch",Table,"Rp43.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 15:13:03,11-11-2025 15:13:29,Vanilla,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 15:24:59,11-11-2025 15:25:29,Hazelnut,Table,"Rp23.000,00",Cash,Adriansyah
11-11-2025 15:26:45,11-11-2025 15:27:29,"Latte,Pisang Goreng",Table,"Rp36.000,00",Cash,Adriansyah
11-11-2025 15:57:50,11-11-2025 15:58:21,Nasi Goreng,Table,"Rp20.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 16:00:29,11-11-2025 16:00:43,Ayam Geprek,Table,"Rp17.000,00",Cash,Adriansyah
11-11-2025 16:18:21,11-11-2025 16:18:31,Air Mineral,Table,"Rp5.000,00","Bank Transfer, SCAN QR",Adriansyah
11-11-2025 16:25:44,11-11-2025 16:26:11,Vanilla,Table,"Rp46.000,00",Cash,Adriansyah
11-11-2025 16:54:37,11-11-2025 16:54:39,Chocolate,Table,"Rp25.000,00",Cash,Adriansyah
11-11-2025 18:31:58,11-11-2025 18:34:23,"Pisang Goreng,Classic,Hazelnut,Bakso Bakar,Donat",Table,"Rp97.000,00",Cash,Ahmad
11-11-2025 18:36:17,11-11-2025 18:36:21,Ayam Geprek,Table,"Rp17.000,00",Cash,Ahmad
11-11-2025 18:39:07,11-11-2025 18:39:42,Coklat Banana,Table,"Rp22.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 18:41:04,11-11-2025 18:41:56,Filter,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 18:50:15,11-11-2025 18:51:14,"Caramel,Bakso Bakar,Nasi Goreng,Lemon Tea",Table,"Rp74.000,00",Cash,Ahmad
11-11-2025 18:55:53,11-11-2025 18:57:05,"Mix Platter,Air Mineral",Lainnya,"Rp25.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 18:58:03,11-11-2025 18:58:16,Americano ,Table,"Rp15.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 19:08:17,11-11-2025 19:09:57,"Kentang Goreng,Donat,Pisang Goreng,Matcha",Table,"Rp107.000,00",Cash,Ahmad
11-11-2025 19:11:35,11-11-2025 19:11:44,Coconut,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 19:22:31,11-11-2025 19:22:48,Ayam Geprek,Table,"Rp17.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 19:26:05,11-11-2025 19:26:44,"Red Velvet,Classic",Table,"Rp40.000,00",Cash,Ahmad
11-11-2025 19:31:18,11-11-2025 19:31:41,Florana,Table,"Rp46.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 19:36:58,11-11-2025 19:37:21,Americano ,Table,"Rp15.000,00",Cash,Ahmad
11-11-2025 19:55:57,11-11-2025 19:57:01,"Chocolate,Hazelnut,Kentang Goreng",Table,"Rp63.000,00",Cash,Ahmad
11-11-2025 19:59:09,11-11-2025 20:00:48,"Matcha,Red Velvet,Mie Goreng",Table,"Rp65.000,00",Cash,Ahmad
11-11-2025 20:04:23,11-11-2025 20:04:33,Hazelnut,Table,"Rp23.000,00",Cash,Ahmad
11-11-2025 20:08:45,11-11-2025 20:08:55,Latte,Table,"Rp21.000,00",Cash,Ahmad
11-11-2025 20:10:59,11-11-2025 20:11:17,Red Velvet,Table,"Rp23.000,00",Cash,Ahmad
11-11-2025 20:11:38,11-11-2025 20:11:55,"Americano ,Florana",Table,"Rp38.000,00",Cash,Ahmad
11-11-2025 20:16:43,11-11-2025 20:16:50,Red Velvet,Table,"Rp23.000,00",Cash,Ahmad
11-11-2025 20:24:37,11-11-2025 20:24:40,ButterScotch,Table,"Rp23.000,00",Cash,Ahmad
11-11-2025 20:26:41,11-11-2025 20:28:37,"Filter,Donat",Table,"Rp70.000,00",Cash,Ahmad
11-11-2025 20:29:10,11-11-2025 20:29:47,"ButterScotch,Mix Platter",Table,"Rp66.000,00",Cash,Ahmad
11-11-2025 20:32:37,11-11-2025 20:34:10,"Chocolate,Red Velvet,Nasi Goreng,Matcha",Table,"Rp95.000,00",Cash,Ahmad
11-11-2025 20:36:33,11-11-2025 20:36:40,Ayam Geprek,Table,"Rp17.000,00",Cash,Ahmad
11-11-2025 20:53:11,11-11-2025 20:53:16,Air Mineral,Table,"Rp5.000,00",Cash,Ahmad
11-11-2025 20:59:58,11-11-2025 21:02:24,"Lemon Tea,Americano ",Table,"Rp34.000,00",Cash,Ahmad
11-11-2025 21:09:37,11-11-2025 21:11:21,"Nasi Goreng,Red Velvet",Table,"Rp215.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 21:13:19,11-11-2025 21:15:16,"ButterScotch,Matcha,Kentang Goreng,Pisang Goreng",Table,"Rp80.000,00",Cash,Ahmad
11-11-2025 21:16:04,11-11-2025 21:17:39,"Americano ,Chocolate,Pisang Goreng",Table,"Rp55.000,00",Cash,Ahmad
11-11-2025 21:18:30,11-11-2025 21:18:54,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Ahmad
11-11-2025 21:26:37,11-11-2025 21:26:41,Air Mineral,Table,"Rp5.000,00",Cash,Ahmad
11-11-2025 21:30:03,11-11-2025 21:31:35,"Matcha,Chocolate,Caramel,Kentang Goreng,BerryLush",Table,"Rp180.000,00",Cash,Ahmad
11-11-2025 21:31:49,11-11-2025 21:31:58,Air Mineral,Table,"Rp5.000,00",Cash,Ahmad
11-11-2025 21:33:55,11-11-2025 21:34:04,Nasi Goreng,Table,"Rp20.000,00",Cash,Ahmad
11-11-2025 21:37:18,11-11-2025 21:38:48,"Americano ,Air Mineral,Classic,Pisang Goreng",Table,"Rp74.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 21:47:12,11-11-2025 21:47:20,BerryLush,Table,"Rp25.000,00",Cash,Ahmad
11-11-2025 21:57:41,11-11-2025 21:58:21,Classic,Table,"Rp17.000,00",Cash,Ahmad
11-11-2025 22:06:38,11-11-2025 22:08:35,"Hazelnut,Latte",Table,"Rp44.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 22:10:33,11-11-2025 22:12:32,"Red Velvet,Coklat Banana",Table,"Rp133.000,00",Cash,Ahmad
11-11-2025 22:46:33,11-11-2025 22:46:35,Air Mineral,Table,"Rp5.000,00",Cash,Ahmad
11-11-2025 22:52:49,11-11-2025 22:54:14,"Vanilla,Caramel",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Ahmad
11-11-2025 23:00:33,11-11-2025 23:00:54,Lemon Tea,Table,"Rp19.000,00",Cash,Ahmad
12-11-2025 10:36:53,12-11-2025 10:37:30,"Vanilla,Coklat Banana,Florana,Chocolate,Latte,ChocoBerry",Table,"Rp189.000,00",Cash,Mita
12-11-2025 11:31:35,12-11-2025 11:32:08,"Air Mineral,Donat,Nasi Goreng",Table,"Rp35.000,00","Bank Transfer, SCAN QR",Mita
12-11-2025 11:32:28,12-11-2025 11:32:37,"Lemon Tea,Nasi Goreng",Table,"Rp39.000,00",Cash,Mita
12-11-2025 11:55:24,12-11-2025 11:56:27,"Vanilla,Latte",Table,"Rp44.000,00","Bank Transfer, SCAN QR",Mita
